state,tot_cases,tot_deaths,year_week,n_samples,n_infected
TX,4188586.0,70901.0,2021-W43,,
TX,4211925.0,71667.0,2021-W44,320506.49999999994,3479.0
TX,4235720.0,72348.0,2021-W45,,
TX,4259741.0,73063.0,2021-W46,,
TX,4281782.0,73608.0,2021-W47,,
TX,4304250.0,73927.0,2021-W48,319486.849994635,3583.0
TX,4339938.0,74355.0,2021-W49,,
TX,4371786.0,74770.0,2021-W50,,
TX,4436075.0,75186.0,2021-W51,,
TX,4540365.0,75594.0,2021-W52,30676.8,581.0
TX,,,2022-W00,123454.37,1523.0
TX,4968656.0,76125.0,2022-W01,,
TX,5344342.0,76822.0,2022-W02,,
TX,5774892.0,77624.0,2022-W03,,
TX,6123402.0,78826.0,2022-W04,105247.0,1510.0
TX,6355031.0,80244.0,2022-W05,,
TX,6482369.0,81590.0,2022-W06,,
TX,6556884.0,83041.0,2022-W07,,
TX,6602100.0,84284.0,2022-W08,,
TX,6632067.0,85282.0,2022-W09,,
TX,6658195.0,86009.0,2022-W10,,
TX,6682985.0,86525.0,2022-W11,,
TX,6713462.0,86917.0,2022-W12,,
TX,6737585.0,87176.0,2022-W13,128447.14499999999,1515.0
TX,6756410.0,87356.0,2022-W14,,
TX,6773853.0,87564.0,2022-W15,,
TX,6789321.0,87709.0,2022-W16,,
TX,6805898.0,87813.0,2022-W17,,
TX,6823295.0,87887.0,2022-W18,,
TX,6844281.0,87965.0,2022-W19,,
TX,6869854.0,88024.0,2022-W20,,
TX,6900690.0,88083.0,2022-W21,,
TX,6937867.0,88115.0,2022-W22,,
TX,6984712.0,88169.0,2022-W23,,
TX,7032977.0,88247.0,2022-W24,,
TX,7086277.0,88316.0,2022-W25,,
TX,7156593.0,88414.0,2022-W26,136199.75,1520.5
TX,7230948.0,88513.0,2022-W27,,
TX,7314647.0,88641.0,2022-W28,,
TX,7399857.0,88769.0,2022-W29,,
TX,7481041.0,88933.0,2022-W30,,
TX,7560603.0,89158.0,2022-W31,,
TX,7629991.0,89351.0,2022-W32,,
TX,7692560.0,89556.0,2022-W33,,
TX,7746966.0,89744.0,2022-W34,,
TX,7804225.0,89943.0,2022-W35,,
TX,7854285.0,90074.0,2022-W36,,
TX,7891359.0,90218.0,2022-W37,,
TX,7919752.0,90366.0,2022-W38,,
TX,7939351.0,90498.0,2022-W39,136983.75,1508.5
TX,7954835.0,90606.0,2022-W40,,
TX,7968307.0,90709.0,2022-W41,,
TX,7980321.0,90790.0,2022-W42,,
TX,7990898.0,90885.0,2022-W43,,
TX,8002470.0,90949.0,2022-W44,,
TX,8014615.0,91009.0,2022-W45,,
TX,8027681.0,91064.0,2022-W46,,
TX,8043606.0,91132.0,2022-W47,,
TX,8063062.0,91171.0,2022-W48,,
TX,8092953.0,91260.0,2022-W49,,
TX,8123208.0,91347.0,2022-W50,,
TX,8154825.0,91464.0,2022-W51,,
TX,8187083.0,91566.0,2022-W52,,
TX,8225546.0,91694.0,2023-W01,,
TX,8260370.0,91840.0,2023-W02,,
TX,8285909.0,92113.0,2023-W03,,
TX,8309381.0,92300.0,2023-W04,,
TX,8331036.0,92460.0,2023-W05,,
TX,8350816.0,92643.0,2023-W06,,
TX,8368351.0,92794.0,2023-W07,,
TX,8383888.0,92913.0,2023-W08,,
TX,8404386.0,93030.0,2023-W09,,
TX,8416435.0,93142.0,2023-W10,,
TX,8428952.0,93231.0,2023-W11,,
TX,8447168.0,93324.0,2023-W12,,
TX,8456887.0,93398.0,2023-W13,,
TX,8469089.0,93481.0,2023-W14,,
TX,8477410.0,93545.0,2023-W15,,
TX,8487654.0,93610.0,2023-W16,,
TX,8496000.0,93680.0,2023-W17,,
TX,8502584.0,93738.0,2023-W18,,
TX,8508204.0,93780.0,2023-W19,,
UT,0.0,0.0,2020-W03,,
UT,0.0,0.0,2020-W04,,
UT,0.0,0.0,2020-W05,,
UT,0.0,0.0,2020-W06,,
UT,0.0,0.0,2020-W07,,
UT,0.0,0.0,2020-W08,,
UT,0.0,0.0,2020-W09,,
UT,2.0,0.0,2020-W10,,
UT,52.0,0.0,2020-W11,,
UT,324.0,1.0,2020-W12,,
UT,984.0,5.0,2020-W13,,
UT,1814.0,13.0,2020-W14,,
UT,2537.0,20.0,2020-W15,,
UT,3446.0,32.0,2020-W16,,
UT,4478.0,45.0,2020-W17,,
UT,5570.0,57.0,2020-W18,,
UT,6600.0,74.0,2020-W19,,
UT,7702.0,88.0,2020-W20,,
UT,8690.0,102.0,2020-W21,,
UT,10499.0,115.0,2020-W22,,
UT,12874.0,126.0,2020-W23,,
UT,15367.0,146.0,2020-W24,,
UT,18828.0,158.0,2020-W25,,
UT,22798.0,168.0,2020-W26,2928.4500000000003,2928.5
UT,26952.0,194.0,2020-W27,,
UT,31254.0,224.0,2020-W28,,
UT,35669.0,250.0,2020-W29,,
UT,39274.0,283.0,2020-W30,5710.0,1874.0
UT,42373.0,316.0,2020-W31,,
UT,45114.0,352.0,2020-W32,4790.5,871.0
UT,47567.0,377.0,2020-W33,,
UT,50245.0,401.0,2020-W34,5409.6,1104.0
UT,52927.0,408.0,2020-W35,7695.8,2798.5
UT,55774.0,425.0,2020-W36,5212.2,1022.0
UT,59972.0,435.0,2020-W37,,
UT,66196.0,442.0,2020-W38,4966.099999999999,937.0
UT,73450.0,457.0,2020-W39,13536.15,2911.0
UT,80896.0,497.0,2020-W40,8899.8,978.0
UT,89470.0,526.0,2020-W41,,
UT,98504.0,554.0,2020-W42,,
UT,109540.0,581.0,2020-W43,7721.1,1119.0
UT,122424.0,627.0,2020-W44,19995.15,2877.0
UT,140782.0,684.0,2020-W45,8064.2,661.0
UT,163191.0,746.0,2020-W46,,
UT,185202.0,837.0,2020-W47,24645.600000000002,1141.0
UT,203719.0,908.0,2020-W48,36707.25,2879.0
UT,224082.0,995.0,2020-W49,,
UT,242452.0,1100.0,2020-W50,22753.5,1155.0
UT,259536.0,1198.0,2020-W51,,
UT,273908.0,1259.0,2020-W52,18513.6,1064.0
UT,,,2021-W00,61970.4,2869.0
UT,294923.0,1332.0,2021-W01,,
UT,314890.0,1440.0,2021-W02,28380.0,1320.0
UT,328343.0,1518.0,2021-W03,,
UT,340630.0,1621.0,2021-W04,39650.6,1474.0
UT,349952.0,1700.0,2021-W05,78177.4,2939.0
UT,357316.0,1772.0,2021-W06,35243.6,1228.0
UT,363203.0,1807.0,2021-W07,,
UT,368567.0,1880.0,2021-W08,35316.0,1308.0
UT,372676.0,1954.0,2021-W09,97085.5,2810.0
UT,376287.0,1994.0,2021-W10,41071.2,1308.0
UT,379762.0,2037.0,2021-W11,,
UT,382717.0,2085.0,2021-W12,39169.0,1310.0
UT,385620.0,2125.0,2021-W13,137614.5,2885.0
UT,388421.0,2142.0,2021-W14,36003.6,1314.0
UT,391174.0,2164.0,2021-W15,,
UT,393853.0,2179.0,2021-W16,36140.0,1300.0
UT,396512.0,2193.0,2021-W17,154476.5,2965.0
UT,398967.0,2221.0,2021-W18,34843.5,1305.0
UT,401231.0,2250.0,2021-W19,,
UT,403410.0,2276.0,2021-W20,35473.9,1309.0
UT,405071.0,2293.0,2021-W21,,
UT,406478.0,2306.0,2021-W22,138638.80000000002,2051.5
UT,408422.0,2319.0,2021-W23,,
UT,410370.0,2324.0,2021-W24,40255.6,1307.0
UT,412541.0,2337.0,2021-W25,,
UT,415131.0,2370.0,2021-W26,172665.7,2399.0
UT,417653.0,2386.0,2021-W27,,
UT,421255.0,2401.0,2021-W28,,
UT,425601.0,2416.0,2021-W29,,
UT,430139.0,2436.0,2021-W30,,
UT,436486.0,2477.0,2021-W31,195660.7,3391.0
UT,442230.0,2516.0,2021-W32,,
UT,449248.0,2546.0,2021-W33,,
UT,457094.0,2602.0,2021-W34,,
UT,466098.0,2637.0,2021-W35,204010.80000000002,3423.0
UT,475625.0,2690.0,2021-W36,18984.899999999998,523.0
UT,487346.0,2759.0,2021-W37,,
UT,497419.0,2837.0,2021-W38,,
UT,506795.0,2918.0,2021-W39,169161.05000000002,2803.0
UT,516728.0,2971.0,2021-W40,37014.4,1076.0
UT,526379.0,3040.0,2021-W41,,
UT,534894.0,3105.0,2021-W42,,
UT,546189.0,3177.0,2021-W43,,
UT,556435.0,3261.0,2021-W44,167795.1,2187.0
UT,567696.0,3325.0,2021-W45,,
UT,579404.0,3398.0,2021-W46,,
UT,589731.0,3469.0,2021-W47,,
UT,598134.0,3543.0,2021-W48,156313.8,1930.5
UT,608035.0,3622.0,2021-W49,,
UT,615630.0,3691.0,2021-W50,,
UT,622497.0,3761.0,2021-W51,,
UT,633422.0,3792.0,2021-W52,,
UT,,,2022-W00,75774.575,951.5
UT,663404.0,3865.0,2022-W01,,
UT,725990.0,3945.0,2022-W02,,
UT,802623.0,4006.0,2022-W03,30303.0,39.0
UT,861876.0,4100.0,2022-W04,,
UT,891798.0,4156.0,2022-W05,93074.0,1345.0
UT,907048.0,4243.0,2022-W06,,
UT,916122.0,4342.0,2022-W07,,
UT,920953.0,4397.0,2022-W08,,
UT,923780.0,4440.0,2022-W09,,
UT,925351.0,4557.0,2022-W10,,
UT,926492.0,4557.0,2022-W11,,
UT,927379.0,4646.0,2022-W12,,
UT,928179.0,4713.0,2022-W13,78566.73000000001,942.0
UT,928881.0,4721.0,2022-W14,,
UT,929627.0,4737.0,2022-W15,,
UT,930815.0,4739.0,2022-W16,,
UT,932457.0,4743.0,2022-W17,,
UT,934951.0,4752.0,2022-W18,,
UT,938192.0,4764.0,2022-W19,,
UT,942482.0,4764.0,2022-W20,,
UT,947981.0,4768.0,2022-W21,,
UT,953466.0,4780.0,2022-W22,,
UT,961003.0,4784.0,2022-W23,,
UT,967622.0,4793.0,2022-W24,,
UT,974044.0,4806.0,2022-W25,,
UT,981533.0,4817.0,2022-W26,88954.68,1023.0
UT,988425.0,4833.0,2022-W27,,
UT,996266.0,4847.0,2022-W28,,
UT,1003406.0,4868.0,2022-W29,,
UT,1009176.0,4884.0,2022-W30,,
UT,1014664.0,4884.0,2022-W31,,
UT,1019437.0,4940.0,2022-W32,,
UT,1023073.0,4940.0,2022-W33,,
UT,1026270.0,4953.0,2022-W34,,
UT,1029196.0,4968.0,2022-W35,,
UT,1031666.0,4981.0,2022-W36,,
UT,1034232.0,4989.0,2022-W37,,
UT,1036246.0,5001.0,2022-W38,,
UT,1038143.0,5011.0,2022-W39,88587.67499999999,986.0
UT,1039876.0,5022.0,2022-W40,,
UT,1041367.0,5027.0,2022-W41,,
UT,1043003.0,5027.0,2022-W42,,
UT,1045112.0,5040.0,2022-W43,,
UT,1047360.0,5056.0,2022-W44,,
UT,1050454.0,5066.0,2022-W45,,
UT,1053893.0,5076.0,2022-W46,,
UT,1057775.0,5089.0,2022-W47,,
UT,1061710.0,5110.0,2022-W48,,
UT,1065871.0,5127.0,2022-W49,,
UT,1069178.0,5140.0,2022-W50,,
UT,1072115.0,5160.0,2022-W51,,
UT,1074359.0,5176.0,2022-W52,,
UT,1076687.0,5189.0,2023-W01,,
UT,1078807.0,5206.0,2023-W02,,
UT,1079874.0,5222.0,2023-W03,,
UT,1081175.0,5234.0,2023-W04,,
UT,1082353.0,5253.0,2023-W05,,
UT,1083696.0,5260.0,2023-W06,,
UT,1085257.0,5270.0,2023-W07,,
UT,1086845.0,5273.0,2023-W08,,
UT,1088602.0,5276.0,2023-W09,,
UT,1090140.0,5287.0,2023-W10,,
UT,1091464.0,5298.0,2023-W11,,
UT,1092564.0,5309.0,2023-W12,,
UT,1093462.0,5316.0,2023-W13,,
UT,1094352.0,5322.0,2023-W14,,
UT,1095162.0,5334.0,2023-W15,,
UT,1095842.0,5341.0,2023-W16,,
UT,1096418.0,5343.0,2023-W17,,
UT,1096961.0,5352.0,2023-W18,,
UT,1097475.0,5362.0,2023-W19,,
VA,0.0,0.0,2020-W03,,
VA,0.0,0.0,2020-W04,,
VA,0.0,0.0,2020-W05,,
VA,0.0,0.0,2020-W06,,
VA,0.0,0.0,2020-W07,,
VA,0.0,0.0,2020-W08,,
VA,0.0,0.0,2020-W09,,
VA,7.0,0.0,2020-W10,,
VA,78.0,2.0,2020-W11,,
VA,395.0,9.0,2020-W12,,
VA,1483.0,34.0,2020-W13,,
VA,3647.0,66.0,2020-W14,,
VA,6495.0,195.0,2020-W15,,
VA,10264.0,348.0,2020-W16,,
VA,14961.0,519.0,2020-W17,,
VA,20987.0,736.0,2020-W18,,
VA,26744.0,927.0,2020-W19,,
VA,32910.0,1074.0,2020-W20,,
VA,40246.0,1275.0,2020-W21,,
VA,46901.0,1418.0,2020-W22,,
VA,52168.0,1510.0,2020-W23,,
VA,55766.0,1573.0,2020-W24,,
VA,59504.0,1652.0,2020-W25,,
VA,63212.0,1778.0,2020-W26,2374.4,1484.0
VA,67374.0,1896.0,2020-W27,,
VA,73527.0,1984.0,2020-W28,,
VA,80389.0,2046.0,2020-W29,,
VA,87990.0,2121.0,2020-W30,3850.0999999999995,1100.5
VA,95051.0,2272.0,2020-W31,,
VA,102522.0,2344.0,2020-W32,5842.1,1243.0
VA,109025.0,2410.0,2020-W33,,
VA,115459.0,2513.0,2020-W34,3524.5,1007.0
VA,122517.0,2639.0,2020-W35,4248.65,1393.0
VA,129294.0,2695.0,2020-W36,3555.2000000000003,1111.0
VA,136364.0,2884.0,2020-W37,,
VA,142593.0,3089.0,2020-W38,4495.0,899.0
VA,148270.0,3205.0,2020-W39,4215.0,1405.0
VA,153693.0,3303.0,2020-W40,3542.3999999999996,864.0
VA,161607.0,3377.0,2020-W41,,
VA,168774.0,3510.0,2020-W42,,
VA,176757.0,3611.0,2020-W43,4417.2,1227.0
VA,185836.0,3675.0,2020-W44,8064.0,1440.0
VA,196510.0,3734.0,2020-W45,6182.4,1344.0
VA,208840.0,3853.0,2020-W46,,
VA,226287.0,4001.0,2020-W47,6338.400000000001,1112.0
VA,242462.0,4106.0,2020-W48,10316.300000000003,1453.0
VA,267113.0,4278.0,2020-W49,6936.900000000001,1217.0
VA,292241.0,4504.0,2020-W50,,
VA,319134.0,4758.0,2020-W51,7899.599999999999,908.0
VA,344344.0,4982.0,2020-W52,,
VA,,,2021-W00,20677.800000000003,1446.0
VA,377309.0,5227.0,2021-W01,10586.8,1393.0
VA,412575.0,5552.0,2021-W02,,
VA,455600.0,5861.0,2021-W03,16764.9,1363.0
VA,488537.0,6227.0,2021-W04,,
VA,513299.0,6572.0,2021-W05,27706.8,1208.0
VA,537248.0,6921.0,2021-W06,,
VA,555271.0,7070.0,2021-W07,13461.599999999999,948.0
VA,568746.0,7808.0,2021-W08,,
VA,579787.0,9314.0,2021-W09,51012.95,1665.5
VA,588906.0,9802.0,2021-W10,,
VA,598290.0,10053.0,2021-W11,13764.0,930.0
VA,608524.0,10127.0,2021-W12,,
VA,618792.0,10240.0,2021-W13,60691.299999999996,1264.0
VA,628956.0,10397.0,2021-W14,,
VA,640031.0,10496.0,2021-W15,15604.000000000002,940.0
VA,649459.0,10618.0,2021-W16,,
VA,656879.0,10715.0,2021-W17,72373.4,1468.0
VA,663157.0,10818.0,2021-W18,,
VA,667615.0,10904.0,2021-W19,19367.2,1126.0
VA,670639.0,11009.0,2021-W20,,
VA,673310.0,11093.0,2021-W21,17664.300000000003,1033.0
VA,675006.0,11164.0,2021-W22,71029.0,1390.0
VA,676373.0,11215.0,2021-W23,13464.4,821.0
VA,677366.0,11277.0,2021-W24,,
VA,678295.0,11319.0,2021-W25,18338.0,1060.0
VA,679910.0,11369.0,2021-W26,75531.00000000001,1481.0
VA,681359.0,11396.0,2021-W27,,
VA,683484.0,11437.0,2021-W28,,
VA,686771.0,11465.0,2021-W29,,
VA,692115.0,11512.0,2021-W30,,
VA,701052.0,11531.0,2021-W31,74589.0,1410.0
VA,713195.0,11576.0,2021-W32,,
VA,728524.0,11627.0,2021-W33,,
VA,747641.0,11709.0,2021-W34,,
VA,769842.0,11855.0,2021-W35,83067.4,1486.0
VA,793396.0,11970.0,2021-W36,,
VA,818803.0,12167.0,2021-W37,,
VA,843082.0,12403.0,2021-W38,,
VA,863668.0,12693.0,2021-W39,84150.0,1496.0
VA,882373.0,12985.0,2021-W40,,
VA,897761.0,13277.0,2021-W41,,
VA,911113.0,13565.0,2021-W42,2464.9,157.0
VA,921354.0,13796.0,2021-W43,,
VA,930418.0,14026.0,2021-W44,87227.75,1647.5
VA,939690.0,14250.0,2021-W45,,
VA,949801.0,14439.0,2021-W46,,
VA,960708.0,14594.0,2021-W47,,
VA,971530.0,14725.0,2021-W48,92137.6,1627.5
VA,988149.0,14834.0,2021-W49,,
VA,1006253.0,15020.0,2021-W50,,
VA,1034122.0,15217.0,2021-W51,,
VA,1087405.0,15528.0,2021-W52,63753.59999999999,1832.0
VA,,,2022-W00,92411.52500000001,1208.5
VA,1186887.0,15619.0,2022-W01,,
VA,1315256.0,15731.0,2022-W02,,
VA,1419848.0,15826.0,2022-W03,,
VA,1502671.0,16040.0,2022-W04,82848.7,1837.0
VA,1557148.0,16404.0,2022-W05,,
VA,1591560.0,17297.0,2022-W06,,
VA,1613908.0,17866.0,2022-W07,,
VA,1629235.0,18320.0,2022-W08,,
VA,1639686.0,18840.0,2022-W09,,
VA,1646918.0,19115.0,2022-W10,,
VA,1653999.0,19361.0,2022-W11,,
VA,1659447.0,19516.0,2022-W12,,
VA,1664702.0,19632.0,2022-W13,101446.48,1282.5
VA,1670794.0,19750.0,2022-W14,,
VA,1678772.0,19911.0,2022-W15,,
VA,1686600.0,20053.0,2022-W16,,
VA,1696869.0,20162.0,2022-W17,,
VA,1709651.0,20216.0,2022-W18,,
VA,1726049.0,20259.0,2022-W19,,
VA,1746783.0,20288.0,2022-W20,,
VA,1769771.0,20320.0,2022-W21,,
VA,1789861.0,20358.0,2022-W22,,
VA,1810425.0,20398.0,2022-W23,,
VA,1829020.0,20412.0,2022-W24,,
VA,1845652.0,20443.0,2022-W25,,
VA,1864527.0,20547.0,2022-W26,115147.945,1377.0
VA,1882691.0,20663.0,2022-W27,,
VA,1903713.0,20742.0,2022-W28,,
VA,1923918.0,20808.0,2022-W29,,
VA,1945465.0,20860.0,2022-W30,,
VA,1965859.0,20966.0,2022-W31,,
VA,1985009.0,21072.0,2022-W32,,
VA,2002771.0,21175.0,2022-W33,,
VA,2021539.0,21296.0,2022-W34,,
VA,2038886.0,21395.0,2022-W35,,
VA,2052693.0,21509.0,2022-W36,,
VA,2064814.0,21620.0,2022-W37,,
VA,2074577.0,21700.0,2022-W38,,
VA,2083101.0,21795.0,2022-W39,117095.16500000001,1380.5
VA,2090271.0,21875.0,2022-W40,,
VA,2098288.0,21968.0,2022-W41,,
VA,2106081.0,22049.0,2022-W42,,
VA,2113282.0,22126.0,2022-W43,,
VA,2121644.0,22179.0,2022-W44,,
VA,2129174.0,22210.0,2022-W45,,
VA,2135699.0,22238.0,2022-W46,,
VA,2141888.0,22327.0,2022-W47,,
VA,2149490.0,22407.0,2022-W48,,
VA,2159651.0,22490.0,2022-W49,,
VA,2171416.0,22558.0,2022-W50,,
VA,2185270.0,22615.0,2022-W51,,
VA,2199302.0,22656.0,2022-W52,,
VA,2211819.0,22680.0,2023-W01,,
VA,2229477.0,22813.0,2023-W02,,
VA,2239797.0,22955.0,2023-W03,,
VA,2250161.0,23079.0,2023-W04,,
VA,2259746.0,23128.0,2023-W05,,
VA,2268016.0,23452.0,2023-W06,,
VA,2275330.0,23587.0,2023-W07,,
VA,2281020.0,23614.0,2023-W08,,
VA,2286259.0,23628.0,2023-W09,,
VA,2290811.0,23643.0,2023-W10,,
VA,2293698.0,23653.0,2023-W11,,
VA,2296521.0,23660.0,2023-W12,,
VA,2299365.0,23674.0,2023-W13,,
VA,2301842.0,23698.0,2023-W14,,
VA,2304034.0,23706.0,2023-W15,,
VA,2305863.0,23720.0,2023-W16,,
VA,2307444.0,23730.0,2023-W17,,
VA,2309101.0,23736.0,2023-W18,,
VA,2310846.0,23743.0,2023-W19,,
VI,0.0,0.0,2020-W03,,
VI,0.0,0.0,2020-W04,,
VI,0.0,0.0,2020-W05,,
VI,0.0,0.0,2020-W06,,
VI,0.0,0.0,2020-W07,,
VI,0.0,0.0,2020-W08,,
VI,0.0,0.0,2020-W09,,
VI,0.0,0.0,2020-W10,,
VI,2.0,0.0,2020-W11,,
VI,17.0,0.0,2020-W12,,
VI,30.0,0.0,2020-W13,,
VI,45.0,1.0,2020-W14,,
VI,51.0,1.0,2020-W15,,
VI,54.0,3.0,2020-W16,,
VI,57.0,4.0,2020-W17,,
VI,66.0,4.0,2020-W18,,
VI,69.0,6.0,2020-W19,,
VI,69.0,6.0,2020-W20,,
VI,69.0,6.0,2020-W21,,
VI,70.0,6.0,2020-W22,,
VI,72.0,6.0,2020-W23,,
VI,73.0,6.0,2020-W24,,
VI,76.0,6.0,2020-W25,,
VI,90.0,6.0,2020-W26,,
VI,122.0,6.0,2020-W27,,
VI,243.0,6.0,2020-W28,,
VI,320.0,7.0,2020-W29,,
VI,385.0,8.0,2020-W30,,
VI,481.0,8.0,2020-W31,,
VI,639.0,9.0,2020-W32,,
VI,828.0,9.0,2020-W33,,
VI,1030.0,14.0,2020-W34,,
VI,1144.0,15.0,2020-W35,,
VI,1197.0,18.0,2020-W36,,
VI,1232.0,19.0,2020-W37,,
VI,1290.0,19.0,2020-W38,,
VI,1318.0,20.0,2020-W39,,
VI,1322.0,20.0,2020-W40,,
VI,1328.0,20.0,2020-W41,,
VI,1337.0,21.0,2020-W42,,
VI,1353.0,21.0,2020-W43,,
VI,1388.0,23.0,2020-W44,,
VI,1413.0,23.0,2020-W45,,
VI,1463.0,23.0,2020-W46,,
VI,1521.0,23.0,2020-W47,,
VI,1589.0,23.0,2020-W48,,
VI,1698.0,23.0,2020-W49,,
VI,1828.0,23.0,2020-W50,,
VI,1967.0,23.0,2020-W51,,
VI,2031.0,23.0,2020-W52,,
VI,2106.0,24.0,2021-W01,,
VI,2166.0,24.0,2021-W02,,
VI,2305.0,24.0,2021-W03,,
VI,2373.0,24.0,2021-W04,,
VI,2440.0,24.0,2021-W05,,
VI,2505.0,25.0,2021-W06,,
VI,2558.0,25.0,2021-W07,,
VI,2623.0,25.0,2021-W08,,
VI,2695.0,25.0,2021-W09,,
VI,2761.0,25.0,2021-W10,,
VI,2803.0,25.0,2021-W11,,
VI,2876.0,25.0,2021-W12,,
VI,2907.0,26.0,2021-W13,,
VI,2954.0,26.0,2021-W14,,
VI,3005.0,26.0,2021-W15,,
VI,3044.0,27.0,2021-W16,,
VI,3098.0,27.0,2021-W17,,
VI,3178.0,27.0,2021-W18,,
VI,3256.0,27.0,2021-W19,,
VI,3308.0,27.0,2021-W20,,
VI,3399.0,27.0,2021-W21,,
VI,3539.0,28.0,2021-W22,,
VI,3652.0,28.0,2021-W23,,
VI,3747.0,30.0,2021-W24,,
VI,3819.0,30.0,2021-W25,,
VI,3879.0,30.0,2021-W26,,
VI,3970.0,32.0,2021-W27,,
VI,4104.0,32.0,2021-W28,,
VI,4286.0,33.0,2021-W29,,
VI,4497.0,36.0,2021-W30,,
VI,4777.0,39.0,2021-W31,,
VI,5093.0,41.0,2021-W32,,
VI,5413.0,41.0,2021-W33,,
VI,5707.0,51.0,2021-W34,,
VI,5934.0,56.0,2021-W35,,
VI,6102.0,63.0,2021-W36,,
VI,6351.0,67.0,2021-W37,,
VI,6557.0,69.0,2021-W38,,
VI,6721.0,71.0,2021-W39,,
VI,6885.0,72.0,2021-W40,,
VI,6978.0,75.0,2021-W41,,
VI,7099.0,78.0,2021-W42,,
VI,7172.0,81.0,2021-W43,,
VI,7251.0,82.0,2021-W44,,
VI,7329.0,84.0,2021-W45,,
VI,7397.0,84.0,2021-W46,,
VI,7490.0,85.0,2021-W47,,
VI,7514.0,87.0,2021-W48,,
VI,7582.0,87.0,2021-W49,,
VI,7624.0,88.0,2021-W50,,
VI,7763.0,88.0,2021-W51,,
VI,8725.0,88.0,2021-W52,,
VI,11160.0,89.0,2022-W01,,
VI,13110.0,90.0,2022-W02,,
VI,14028.0,94.0,2022-W03,,
VI,14689.0,98.0,2022-W04,,
VI,14935.0,102.0,2022-W05,,
VI,15128.0,104.0,2022-W06,,
VI,15246.0,108.0,2022-W07,,
VI,15327.0,109.0,2022-W08,,
VI,15410.0,109.0,2022-W09,,
VI,15444.0,109.0,2022-W10,,
VI,15572.0,109.0,2022-W11,,
VI,15596.0,110.0,2022-W12,,
VI,15636.0,111.0,2022-W13,,
VI,15726.0,111.0,2022-W14,,
VI,15836.0,111.0,2022-W15,,
VI,15955.0,111.0,2022-W16,,
VI,16260.0,111.0,2022-W17,,
VI,16918.0,113.0,2022-W18,,
VI,17672.0,113.0,2022-W19,,
VI,18551.0,113.0,2022-W20,,
VI,19252.0,113.0,2022-W21,,
VI,19971.0,113.0,2022-W22,,
VI,20332.0,115.0,2022-W23,,
VI,20562.0,117.0,2022-W24,,
VI,20704.0,118.0,2022-W25,,
VI,20899.0,118.0,2022-W26,,
VI,21022.0,118.0,2022-W27,,
VI,21246.0,120.0,2022-W28,,
VI,21499.0,120.0,2022-W29,,
VI,21677.0,120.0,2022-W30,,
VI,21921.0,121.0,2022-W31,,
VI,22075.0,122.0,2022-W32,,
VI,22278.0,122.0,2022-W33,,
VI,22481.0,122.0,2022-W34,,
VI,22711.0,122.0,2022-W35,,
VI,22859.0,122.0,2022-W36,,
VI,23018.0,123.0,2022-W37,,
VI,23095.0,123.0,2022-W38,,
VI,23154.0,123.0,2022-W39,,
VI,23198.0,123.0,2022-W40,,
VI,23233.0,123.0,2022-W41,,
VI,23276.0,123.0,2022-W42,,
VI,23311.0,124.0,2022-W43,,
VI,23367.0,124.0,2022-W44,,
VI,23435.0,124.0,2022-W45,,
VI,23466.0,124.0,2022-W46,,
VI,23495.0,124.0,2022-W47,,
VI,23520.0,125.0,2022-W48,,
VI,23608.0,126.0,2022-W49,,
VI,23669.0,126.0,2022-W50,,
VI,23721.0,127.0,2022-W51,,
VI,23764.0,127.0,2022-W52,,
VI,23820.0,127.0,2023-W01,,
VI,23951.0,127.0,2023-W02,,
VI,24176.0,129.0,2023-W03,,
VI,24425.0,129.0,2023-W04,,
VI,24558.0,129.0,2023-W05,,
VI,24649.0,129.0,2023-W06,,
VI,24693.0,130.0,2023-W07,,
VI,24741.0,130.0,2023-W08,,
VI,24774.0,130.0,2023-W09,,
VI,24798.0,130.0,2023-W10,,
VI,24821.0,130.0,2023-W11,,
VI,24838.0,130.0,2023-W12,,
VI,24863.0,130.0,2023-W13,,
VI,24886.0,130.0,2023-W14,,
VI,24898.0,130.0,2023-W15,,
VI,24907.0,130.0,2023-W16,,
VI,24919.0,130.0,2023-W17,,
VI,24936.0,131.0,2023-W18,,
VI,24994.0,131.0,2023-W19,,
VT,0.0,0.0,2020-W03,,
VT,0.0,0.0,2020-W04,,
VT,0.0,0.0,2020-W05,,
VT,0.0,0.0,2020-W06,,
VT,0.0,0.0,2020-W07,,
VT,0.0,0.0,2020-W08,,
VT,0.0,0.0,2020-W09,,
VT,1.0,0.0,2020-W10,,
VT,8.0,0.0,2020-W11,,
VT,52.0,3.0,2020-W12,,
VT,234.0,12.0,2020-W13,,
VT,512.0,22.0,2020-W14,,
VT,733.0,31.0,2020-W15,,
VT,813.0,42.0,2020-W16,,
VT,852.0,52.0,2020-W17,,
VT,896.0,56.0,2020-W18,,
VT,926.0,57.0,2020-W19,,
VT,940.0,59.0,2020-W20,,
VT,957.0,59.0,2020-W21,,
VT,981.0,60.0,2020-W22,,
VT,1061.0,60.0,2020-W23,,
VT,1125.0,60.0,2020-W24,,
VT,1159.0,61.0,2020-W25,,
VT,1205.0,61.0,2020-W26,1371.8000000000002,1306.5
VT,1252.0,61.0,2020-W27,,
VT,1296.0,62.0,2020-W28,,
VT,1350.0,62.0,2020-W29,,
